time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2019-09-08T00:00,3,32.2,22.8,27.220839,35.4,26.8,30.683332,2019-09-08T05:49,2019-09-08T17:51,0,0,0,0,15.8,29.5,41.747963,21.73,4.9100003
2019-09-09T00:00,2,32.5,22.6,27.483335,36.6,26.6,31.237497,2019-09-09T05:49,2019-09-09T17:51,0,0,0,0,17.2,33.8,37.304024,24.56,5.41
2019-09-10T00:00,1,33.1,24.5,27.945833,36.6,27.3,31.141668,2019-09-10T05:48,2019-09-10T17:51,0,0,0,0,15.6,30.2,58.376823,24.75,5.770001
2019-09-11T00:00,1,32.9,21.2,27.03333,36,24.1,30.070831,2019-09-11T05:48,2019-09-11T17:50,0,0,0,0,17.9,33.5,46.888184,25.24,5.71
2019-09-12T00:00,2,32,21.5,26.870832,36.9,25.1,30.458336,2019-09-12T05:47,2019-09-12T17:50,0,0,0,0,14.8,28.1,2.973705,24.33,5.3999996
2019-09-13T00:00,2,32.1,22.6,27.108337,35.3,26.4,29.995834,2019-09-13T05:47,2019-09-13T17:50,0,0,0,0,18.1,34.6,37.9543,23.97,5.4700003
2019-09-14T00:00,2,31.5,21.8,26.641665,35.3,25,29.520836,2019-09-14T05:46,2019-09-14T17:50,0,0,0,0,18.4,32.8,349.73865,24.01,5.3500004
2019-09-15T00:00,2,31,21.2,26.25,33.8,24.5,29.445837,2019-09-15T05:46,2019-09-15T17:50,0,0,0,0,18.8,34.6,40.704132,22.27,4.91
2019-09-16T00:00,51,30.7,23.2,26.708336,34.1,26.8,30.191668,2019-09-16T05:45,2019-09-16T17:49,0.2,0.2,0,2,16.6,31,70.29351,22.18,4.9000006
2019-09-17T00:00,2,31.9,22.8,27.099998,36.4,27.3,31.175001,2019-09-17T05:45,2019-09-17T17:49,0,0,0,0,15,28.8,65.95243,22.98,5.06
2019-09-18T00:00,51,32.3,23.9,27.737501,37.5,28.7,32.249996,2019-09-18T05:44,2019-09-18T17:49,0.1,0.1,0,1,14.7,28.1,47.164795,23.85,5.230001
2019-09-19T00:00,3,32.2,25.2,27.766665,36.3,29.7,31.833334,2019-09-19T05:44,2019-09-19T17:49,0,0,0,0,14.2,28.4,48.239784,23.61,5.3
2019-09-20T00:00,51,32,24.9,27.724998,36.2,29,31.09584,2019-09-20T05:43,2019-09-20T17:49,0.2,0.2,0,1,15.1,29.2,52.784714,23.71,5.4
2019-09-21T00:00,2,32.4,22.5,27.5,36.5,26.2,30.920832,2019-09-21T05:43,2019-09-21T17:48,0,0,0,0,15.6,28.8,23.198673,25.21,5.62
2019-09-22T00:00,1,32.5,22.4,27.591665,36.7,26.4,31.254168,2019-09-22T05:42,2019-09-22T17:48,0,0,0,0,17.6,31,50.513416,25.96,5.8000007
2019-09-23T00:00,2,32.6,23.4,27.720839,35.2,27.6,31.004164,2019-09-23T05:41,2019-09-23T17:48,0,0,0,0,20.5,41,66.7422,24.3,5.6600003
2019-09-24T00:00,1,32.9,24.1,28.087503,36,28.7,31.533333,2019-09-24T05:41,2019-09-24T17:48,0,0,0,0,18.6,35.3,63.38779,25.46,5.9300003
2019-09-25T00:00,2,32.6,23.6,27.9375,37.7,27.8,32.45,2019-09-25T05:40,2019-09-25T17:48,0,0,0,0,12.1,26.6,28.503967,24.21,5.2500014
2019-09-26T00:00,2,32.9,24.6,28.579168,37.2,29.1,32.6375,2019-09-26T05:40,2019-09-26T17:48,0,0,0,0,12.8,26.6,48.576443,23.28,5.3000007
2019-09-27T00:00,2,33.1,24.8,28.566666,37.3,29.4,32.93333,2019-09-27T05:39,2019-09-27T17:47,0,0,0,0,11.9,21.6,12.528825,23.28,5.14
2019-09-28T00:00,3,32.6,24.4,28.608332,37.2,29.1,32.71667,2019-09-28T05:39,2019-09-28T17:47,0,0,0,0,11.6,25.9,43.591457,23.86,5.3500013
2019-09-29T00:00,61,32.1,24.7,28.066668,36.8,29.7,32.583332,2019-09-29T05:38,2019-09-29T17:47,1.6,1.6,0,2,13.5,28.8,38.843193,21.15,4.61
2019-09-30T00:00,53,32.8,24.5,27.883337,38.4,29.3,32.56667,2019-09-30T05:38,2019-09-30T17:47,1.8,1.8,0,3,13.3,29.2,40.65248,22.88,4.96
2019-10-01T00:00,2,32.8,22.4,27.645836,37.1,26.5,31.691666,2019-10-01T05:37,2019-10-01T17:47,0,0,0,0,16.2,26.3,13.93486,24.6,5.500001
2019-10-02T00:00,53,32.7,23.6,27.987497,38.1,28.3,32.375,2019-10-02T05:37,2019-10-02T17:47,0.6,0.6,0,2,10.4,22.7,28.610369,22.56,4.8700004
2019-10-03T00:00,51,33.4,24.5,28.2125,37.5,29.1,32.508335,2019-10-03T05:36,2019-10-03T17:46,0.3,0.3,0,1,14.8,31.3,32.541756,23.98,5.27
2019-10-04T00:00,51,32.7,24,28.108335,36.9,28.5,32.291668,2019-10-04T05:36,2019-10-04T17:46,0.4,0.4,0,2,13.6,28.1,38.075546,21.91,4.9900002
2019-10-05T00:00,1,33.4,23.9,28.083336,36.9,27.9,31.570831,2019-10-05T05:35,2019-10-05T17:46,0,0,0,0,20.1,37.4,19.736969,26.51,6.11
2019-10-06T00:00,2,33.6,24.1,28.375002,38.1,27.3,31.862495,2019-10-06T05:35,2019-10-06T17:46,0,0,0,0,15.8,29.5,340.79877,24.88,5.7500005
2019-10-07T00:00,2,32.2,23.8,27.925001,36.7,27.7,31.595839,2019-10-07T05:35,2019-10-07T17:46,0,0,0,0,14.3,29.5,41.467583,22.82,5.1800003
2019-10-08T00:00,51,32.9,24.4,28.0625,37.7,28.5,32.141666,2019-10-08T05:34,2019-10-08T17:46,1.7,1.7,0,6,14.4,31,360,22.91,5.1200004
2019-10-09T00:00,51,32.9,24.7,28.141665,37.8,29.7,32.633335,2019-10-09T05:34,2019-10-09T17:46,0.3,0.3,0,1,14.4,29.2,54.439846,23.59,5.2000003
2019-10-10T00:00,51,32.2,24.8,28.137499,36.8,29.8,32.679165,2019-10-10T05:33,2019-10-10T17:46,0.3,0.3,0,2,14,28.8,37.09297,21.73,4.69
2019-10-11T00:00,51,32.8,25.2,28.2875,37.1,29.6,32.475,2019-10-11T05:33,2019-10-11T17:46,0.2,0.2,0,2,12.2,25.2,57.49043,21.36,4.870001
2019-10-12T00:00,51,32.9,23.3,27.937498,37.7,27.6,32.43333,2019-10-12T05:32,2019-10-12T17:45,0.2,0.2,0,1,9.6,24.5,49.826916,23.77,5.17
2019-10-13T00:00,2,32.8,23.4,28.245834,38.1,27.8,32.658337,2019-10-13T05:32,2019-10-13T17:45,0,0,0,0,9.5,24.1,23.41213,24.57,5.4700007
2019-10-14T00:00,1,33.1,25,28.487495,38,29.5,32.812504,2019-10-14T05:31,2019-10-14T17:45,0,0,0,0,13.4,24.8,42.680107,24.73,5.55
2019-10-15T00:00,51,32.6,25.2,28.38333,38.4,30,33.308334,2019-10-15T05:31,2019-10-15T17:45,0.4,0.4,0,2,8.7,26.6,29.898829,22.87,4.950001
2019-10-16T00:00,51,32.1,24.1,28.170835,37.8,28.9,32.975002,2019-10-16T05:31,2019-10-16T17:45,0.4,0.4,0,3,10,23,12.994603,23.47,5.070001
2019-10-17T00:00,53,32.1,24.3,27.691668,38.1,29.4,32.779167,2019-10-17T05:30,2019-10-17T17:45,3.2000003,3.2000003,0,11,11.9,27,35.26061,22.72,4.8700004
2019-10-18T00:00,55,32.3,24.6,27.825003,38,30.1,33.0125,2019-10-18T05:30,2019-10-18T17:45,3.6000001,3.6000001,0,10,10.2,26.3,27.629143,22.28,4.69
2019-10-19T00:00,2,32.6,24.5,28.324999,37.4,29.8,32.937496,2019-10-19T05:30,2019-10-19T17:45,0,0,0,0,14,29.9,51.925026,22.72,5.0800004
2019-10-20T00:00,2,33.6,24.7,28.633333,39.1,29.8,33.391666,2019-10-20T05:29,2019-10-20T17:45,0,0,0,0,15.4,28.1,61.44045,24.67,5.6200004
2019-10-21T00:00,1,34.9,23.8,28.925005,36.6,28,32.033333,2019-10-21T05:29,2019-10-21T17:45,0,0,0,0,21.2,39.6,72.387344,27.89,6.8400006
2019-10-22T00:00,1,34.7,24.2,29.012503,39.2,27.1,32.545834,2019-10-22T05:29,2019-10-22T17:45,0,0,0,0,19.8,35.6,6.483029,27.71,6.5100007
2019-10-23T00:00,2,34.4,24,29.233332,38.8,28,33.30833,2019-10-23T05:28,2019-10-23T17:45,0,0,0,0,16,32.8,0.4814512,25.59,5.9499993
2019-10-24T00:00,1,33.4,24.8,28.891668,37.7,29.5,33.19167,2019-10-24T05:28,2019-10-24T17:45,0,0,0,0,14.2,28.4,30.018274,25.5,5.72
2019-10-25T00:00,51,33.2,24.7,28.783333,37.8,28.9,32.958332,2019-10-25T05:28,2019-10-25T17:45,0.1,0.1,0,1,15.3,32,33.870842,25.37,5.6700006
2019-10-26T00:00,51,33.1,24.7,28.4375,38.8,29.2,32.975,2019-10-26T05:27,2019-10-26T17:45,0.1,0.1,0,1,11.5,24.8,28.94226,24.39,5.3600016
2019-10-27T00:00,63,32.1,25.2,27.558334,36.7,30.6,32.791668,2019-10-27T05:27,2019-10-27T17:45,12.9,12.9,0,10,11.9,28.1,14.420788,20.46,4.35
2019-10-28T00:00,63,30.3,24.5,27.420835,36.3,29.6,32.483334,2019-10-28T05:27,2019-10-28T17:45,7.9,7.9,0,7,10.5,32,298.3549,21.08,4.37
2019-10-29T00:00,51,30.8,23.9,27.566664,35.8,29,32.229168,2019-10-29T05:27,2019-10-29T17:45,0.4,0.4,0,3,8.5,21.2,47.264763,22.44,4.67
2019-10-30T00:00,2,31.7,23.8,28.125002,37.6,28.3,32.69167,2019-10-30T05:26,2019-10-30T17:45,0,0,0,0,7.3,19.8,350.02795,23,4.9100003
2019-10-31T00:00,51,31.7,24.5,28.216667,37.5,28.5,32.633335,2019-10-31T05:26,2019-10-31T17:46,0.2,0.2,0,1,8,18.7,330.94525,22.88,4.970001
2019-11-01T00:00,51,31.5,25.1,28.05417,38,29.2,32.483334,2019-11-01T05:26,2019-11-01T17:46,0.6,0.6,0,3,10.5,26.6,169.99202,21.05,4.6500006
2019-11-02T00:00,53,31.9,24.9,27.816668,37.9,29.2,32.433334,2019-11-02T05:26,2019-11-02T17:46,1.6,1.6,0,6,9,20.2,193.40752,21.69,4.64
2019-11-03T00:00,51,32,24.6,28.320837,37.5,28.6,32.7625,2019-11-03T05:26,2019-11-03T17:46,0.2,0.2,0,1,9.7,20.2,345.57913,22.9,5.06
2019-11-04T00:00,51,31.6,25.5,28.14583,36.9,30.5,33.183334,2019-11-04T05:26,2019-11-04T17:46,1.2,1.2,0,5,7.9,22.3,13.760786,19.95,4.340001
2019-11-05T00:00,53,32.4,24.8,28.191664,39.2,29.7,33.395832,2019-11-05T05:25,2019-11-05T17:46,1.2,1.2,0,5,10.4,22,37.079338,24.47,5.22
2019-11-06T00:00,51,32.7,24.2,28.358335,39.2,28.8,33.429173,2019-11-06T05:25,2019-11-06T17:46,0.1,0.1,0,1,11.4,21.6,357.31638,24.29,5.2799997
2019-11-07T00:00,1,33.4,24.1,28.249998,39.2,27.2,32.64167,2019-11-07T05:25,2019-11-07T17:47,0,0,0,0,14.8,27,353.65988,26.15,5.8
2019-11-08T00:00,1,33.2,23.8,28.570831,39.3,28.4,33.19583,2019-11-08T05:25,2019-11-08T17:47,0,0,0,0,9.1,22.3,273.7888,25.73,5.7000003
2019-11-09T00:00,1,33.5,24.7,29.120836,39.5,28.5,33.475002,2019-11-09T05:25,2019-11-09T17:47,0,0,0,0,9.7,19.8,306.71426,24.98,5.610001
2019-11-10T00:00,51,32.9,24.5,28.595833,39.1,29.3,33.733334,2019-11-10T05:25,2019-11-10T17:47,0.7,0.7,0,3,8.6,23,81.05063,22.98,4.940001
2019-11-11T00:00,51,33.2,25.3,28.933334,39.8,30.3,34.395832,2019-11-11T05:25,2019-11-11T17:47,0.6,0.6,0,3,9.1,21.6,42.23606,23.79,5.1299996
2019-11-12T00:00,63,32.8,25.5,28.237503,38.8,30.4,33.63333,2019-11-12T05:25,2019-11-12T17:48,6.1000004,6.1000004,0,5,11.1,27.4,73.24419,23.13,4.9400005
2019-11-13T00:00,63,30.8,25,27.425003,36.8,30.2,32.69584,2019-11-13T05:25,2019-11-13T17:48,7.7999997,7.7999997,0,10,13.8,34.6,87.37365,19.74,4.14
2019-11-14T00:00,63,27.8,24.6,25.754164,32.7,29.7,30.650003,2019-11-14T05:25,2019-11-14T17:48,14.300001,14.300001,0,22,17.2,37.4,87.44264,10.95,2.2299998
2019-11-15T00:00,51,31.9,23.7,27.554161,36.3,28,32.275,2019-11-15T05:25,2019-11-15T17:48,0.1,0.1,0,1,11.6,22,56.99341,23.08,4.98
2019-11-16T00:00,2,32.2,24.4,28.050003,38,29.4,33.025,2019-11-16T05:25,2019-11-16T17:49,0,0,0,0,12,24.8,58.392544,25,5.420001
2019-11-17T00:00,1,32.3,24.1,28.27083,37.5,28.8,32.941666,2019-11-17T05:25,2019-11-17T17:49,0,0,0,0,12.8,28.4,61.223507,25.65,5.6000004
2019-11-18T00:00,51,32.3,24.6,28.137503,37.7,29.3,33.054173,2019-11-18T05:25,2019-11-18T17:49,0.3,0.3,0,3,14.2,33.5,26.684774,23.48,5.1200004
2019-11-19T00:00,55,31.2,24.1,27.508333,36,29.1,32.616665,2019-11-19T05:25,2019-11-19T17:50,2.3,2.3,0,7,13.9,32,49.00586,23.98,4.95
2019-11-20T00:00,61,32,24.8,27.429163,37.2,29.8,32.55417,2019-11-20T05:25,2019-11-20T17:50,6.4,6.4,0,10,9,25.6,75.96377,20.79,4.4100003
2019-11-21T00:00,53,30.5,24.3,27.216667,35.7,29.1,32.104168,2019-11-21T05:25,2019-11-21T17:50,1.5999999,1.5999999,0,5,10.7,25.6,92.121056,21.45,4.4200006
2019-11-22T00:00,51,30.9,24.3,27.512503,36.2,29,32.42917,2019-11-22T05:26,2019-11-22T17:51,0.5,0.5,0,2,9.7,24.5,9.605313,21.68,4.5400004
2019-11-23T00:00,51,31.3,24.7,27.783333,38.1,29.7,33.15,2019-11-23T05:26,2019-11-23T17:51,1.2,1.2,0,8,8.3,23,308.65976,23.22,4.84
2019-11-24T00:00,61,31.6,24.5,27.870834,37.5,29.1,33.041664,2019-11-24T05:26,2019-11-24T17:52,2,2,0,3,9.8,25.9,68.936485,24.47,5.140001
2019-11-25T00:00,61,31.2,24.5,27.275002,37.4,29.5,32.79583,2019-11-25T05:26,2019-11-25T17:52,8.599999,8.599999,0,15,11.5,24.5,80.62792,22.51,4.6299996
2019-11-26T00:00,61,31.1,24.5,27.666666,37.7,29.3,33.020832,2019-11-26T05:26,2019-11-26T17:52,3.3,3.3,0,7,10.6,26.6,49.600166,22.89,4.73
2019-11-27T00:00,55,31.2,24.4,27.691666,37.4,30,33.354168,2019-11-27T05:27,2019-11-27T17:53,3.2999997,3.2999997,0,13,10,24.8,35.79749,21.84,4.4999995
2019-11-28T00:00,51,31.8,24.9,28.033333,37.9,30,33.445827,2019-11-28T05:27,2019-11-28T17:53,0.7,0.7,0,5,9.3,23.8,86.0859,23.66,4.9700003
2019-11-29T00:00,61,31.4,25,27.9625,37.7,30.8,33.612503,2019-11-29T05:27,2019-11-29T17:54,3.9,3.9,0,10,11.2,28.1,69.49493,21.98,4.59
2019-11-30T00:00,53,31,25.1,27.762497,36.9,30.9,33.279167,2019-11-30T05:27,2019-11-30T17:54,2.8000002,2.8000002,0,9,7.6,23,98.90163,19.02,4.0299997
2019-12-01T00:00,53,32.2,25.3,28.233332,38,30.7,33.7375,2019-12-01T05:28,2019-12-01T17:55,1.2,1.2,0,4,11,25.9,96.34007,21.78,4.6000004
2019-12-02T00:00,51,32.6,25.2,28.670835,39.1,30.8,34.166668,2019-12-02T05:28,2019-12-02T17:55,0.1,0.1,0,1,8.8,20.5,319.3475,23.6,5.050001
2019-12-03T00:00,51,31.1,25,28.283333,37.2,30.2,33.47083,2019-12-03T05:28,2019-12-03T17:55,0.9,0.9,0,4,10.8,28.8,292.1286,20.19,4.380001
2019-12-04T00:00,63,31.6,25.3,27.783339,36.8,30.5,33.0125,2019-12-04T05:28,2019-12-04T17:56,10,10,0,11,12.4,29.5,289.14233,21.63,4.5299997
2019-12-05T00:00,61,29.9,24.7,27.158335,35.6,30.2,32.65,2019-12-05T05:29,2019-12-05T17:56,8.3,8.3,0,10,15,32.4,331.17456,18.77,3.82
2019-12-06T00:00,63,29.4,24.7,26.545832,34.8,29.8,31.941666,2019-12-06T05:29,2019-12-06T17:57,20,20,0,19,10,24.5,0.4583242,16.89,3.4499998
2019-12-07T00:00,61,28.9,24.3,25.804167,33.8,29.4,31.079168,2019-12-07T05:29,2019-12-07T17:57,19.1,19.1,0,20,11.5,23,296.56497,13.84,2.82
2019-12-08T00:00,53,29.3,24.1,26.895834,35.7,29,32.125,2019-12-08T05:30,2019-12-08T17:58,1.8000002,1.8000002,0,7,9.7,24.8,295.4437,18.04,3.7
2019-12-09T00:00,53,29.9,24.2,27.045828,36.1,29.4,32.63333,2019-12-09T05:30,2019-12-09T17:58,2.4,2.4,0,8,11.5,25.6,321.84265,21.23,4.2999997
2019-12-10T00:00,53,28.9,24.2,26.712502,34.8,29.4,31.966667,2019-12-10T05:31,2019-12-10T17:59,3.1999998,3.1999998,0,12,12.2,24.5,317.55286,19.14,3.82
2019-12-11T00:00,63,30.2,23.8,27.066668,36.9,28.6,32.49584,2019-12-11T05:31,2019-12-11T17:59,4.3999996,4.3999996,0,7,9.9,28.4,40.60119,22.25,4.5
2019-12-12T00:00,63,27.5,24.3,25.874998,32.3,29.4,30.874998,2019-12-12T05:31,2019-12-12T18:00,14.599999,14.599999,0,17,12.6,26.6,37.998775,14.79,2.9299998
2019-12-13T00:00,61,30.2,23.9,26.683332,36.2,28.8,32.12917,2019-12-13T05:32,2019-12-13T18:00,4.5,4.5,0,5,7.2,20.2,274.65326,20.18,4.14
2019-12-14T00:00,51,30.3,23.7,27.174997,36.6,28.6,32.608334,2019-12-14T05:32,2019-12-14T18:01,0.6,0.6,0,5,9.5,21.2,321.00894,22.23,4.4900002
2019-12-15T00:00,63,30.1,24.4,26.75,35.5,29.6,31.845839,2019-12-15T05:33,2019-12-15T18:01,10.8,10.8,0,3,12,25.2,277.0246,18.56,3.8399997
2019-12-16T00:00,63,29.4,24.5,26.29167,35.7,29.7,31.583336,2019-12-16T05:33,2019-12-16T18:02,7.0999994,7.0999994,0,12,10.8,23.4,315.69016,16.32,3.35
2019-12-17T00:00,63,29.5,24.2,25.849998,34.4,29.6,31.04583,2019-12-17T05:34,2019-12-17T18:02,22.300001,22.300001,0,20,8,20.9,247.26762,13.71,2.8899999
2019-12-18T00:00,63,30.1,24.1,26.75,37,29.2,32.270832,2019-12-18T05:34,2019-12-18T18:03,12.800001,12.800001,0,8,7.2,25.2,179.11858,21.67,4.41
2019-12-19T00:00,61,29.1,23.9,26.241667,34.7,29.5,31.583334,2019-12-19T05:35,2019-12-19T18:03,6,6,0,13,10.5,24.1,281.82816,15.54,3.14
2019-12-20T00:00,53,30.2,23.6,27.125,36.9,28.4,32.691666,2019-12-20T05:35,2019-12-20T18:04,1.6999999,1.6999999,0,7,9.4,24.8,85.18655,22.69,4.6000004
2019-12-21T00:00,63,30.4,24.4,26.870834,37.8,29.6,32.55833,2019-12-21T05:36,2019-12-21T18:04,10.499999,10.499999,0,17,10,24.5,195.06868,20.82,4.22
2019-12-22T00:00,63,30,23.6,26.283333,36.5,27.9,31.479166,2019-12-22T05:36,2019-12-22T18:05,16.3,16.3,0,11,12.4,29.2,256.09216,20.9,4.16
2019-12-23T00:00,51,30.5,24.1,26.929169,36.3,29.1,32.295834,2019-12-23T05:37,2019-12-23T18:05,0.5,0.5,0,3,8.2,22.3,250.38469,17.85,3.6800003
2019-12-24T00:00,61,30,24.2,26.825003,37.1,29.3,32.562496,2019-12-24T05:37,2019-12-24T18:06,4.9999995,4.9999995,0,12,10.8,25.9,67.380104,21.02,4.24
2019-12-25T00:00,61,28.3,24,26.033333,33.5,29.3,31.324999,2019-12-25T05:38,2019-12-25T18:06,11.2,11.2,0,19,11,24.1,281.44098,13.9,2.82
2019-12-26T00:00,63,29.7,24.1,26.050003,37,29.6,31.833334,2019-12-26T05:38,2019-12-26T18:07,36.4,36.4,0,21,7.6,24.5,260.89273,18.75,3.8
2019-12-27T00:00,63,29.5,23.9,25.904167,35.5,28.9,31.325003,2019-12-27T05:39,2019-12-27T18:07,28.6,28.6,0,16,10.5,28.1,275.46603,18.41,3.67
2019-12-28T00:00,61,28.8,23.5,25.741669,34.4,28.9,31.204165,2019-12-28T05:39,2019-12-28T18:08,11.2,11.2,0,16,12,21.2,354.80566,15.22,3.06
2019-12-29T00:00,53,28.4,23.8,26.470827,34.2,28.8,31.799997,2019-12-29T05:40,2019-12-29T18:08,3.4999998,3.4999998,0,8,9.4,21.6,357.18448,18.16,3.64
2019-12-30T00:00,63,29.8,25,26.899996,36.2,30.1,32.45,2019-12-30T05:40,2019-12-30T18:09,10.700001,10.700001,0,11,11.7,24.1,321.54034,19.91,4.01
2019-12-31T00:00,63,27.9,24.2,25.766665,33.4,29.6,31.049997,2019-12-31T05:41,2019-12-31T18:09,42.099995,42.099995,0,22,13.9,24.1,308.28305,13.36,2.7
2020-01-01T00:00,63,26.2,24.1,25.012505,30.9,28.6,29.995834,2020-01-01T05:41,2020-01-01T18:10,27.900003,27.900003,0,24,12.3,22.7,240.92792,6.64,1.45
2020-01-02T00:00,63,29,23.7,25.916664,33.6,28.3,30.633333,2020-01-02T05:42,2020-01-02T18:10,13.9,13.9,0,16,14.5,34.2,282.25336,17.59,3.49
2020-01-03T00:00,63,28.7,24.5,26.245834,32.6,28.9,30.612501,2020-01-03T05:42,2020-01-03T18:10,10.7,10.7,0,11,16.9,36,263.69247,15.22,3.13
2020-01-04T00:00,63,28.5,24.2,26.070833,33.4,28.7,30.687498,2020-01-04T05:43,2020-01-04T18:11,13.899999,13.899999,0,19,15.8,37.8,285.2922,15.57,3.11
2020-01-05T00:00,63,28.4,24.6,26.09583,32.9,28.7,30.454168,2020-01-05T05:43,2020-01-05T18:11,8.4,8.4,0,13,16.3,33.8,279.06165,13.01,2.73
2020-01-06T00:00,63,28.6,24,25.820833,34.2,28.2,30.562502,2020-01-06T05:44,2020-01-06T18:12,19,19,0,21,10.9,31.3,271.44595,14.66,2.99
2020-01-07T00:00,55,28.7,24.3,26.187498,33.5,28.4,30.475,2020-01-07T05:44,2020-01-07T18:12,6.7,6.7,0,16,15.1,33.1,263.70013,15.61,3.25
2020-01-08T00:00,63,28.7,24.2,26.045835,35.3,29.1,31.241667,2020-01-08T05:45,2020-01-08T18:12,11.900001,11.900001,0,16,12,36,286.45206,16.35,3.27
2020-01-09T00:00,63,27.9,24.1,25.420832,32.6,28.7,30.266668,2020-01-09T05:45,2020-01-09T18:13,37,37,0,24,10.6,38.2,273.8878,11.56,2.3999999
2020-01-10T00:00,63,25.4,24.2,24.724998,30.5,28.1,29.129166,2020-01-10T05:46,2020-01-10T18:13,31.500002,31.500002,0,20,11.5,28.1,253.92635,3.65,0.95
2020-01-11T00:00,61,27.7,24.2,25.279167,31.4,28,29.316666,2020-01-11T05:46,2020-01-11T18:13,4.9000006,4.9000006,0,10,15.2,37.1,246.83618,9.2,2.06
2020-01-12T00:00,51,29.2,24,26.541666,34,28.1,30.937506,2020-01-12T05:47,2020-01-12T18:14,1.8,1.8,0,7,16.9,33.8,267.9888,22.17,4.4
2020-01-13T00:00,51,29.7,24.3,26.433336,36.2,28.5,31.129171,2020-01-13T05:47,2020-01-13T18:14,1.4,1.4,0,9,13.8,33.8,278.8628,19.58,3.9700003
2020-01-14T00:00,51,29.4,24.5,26.675003,34.2,28.9,31.345839,2020-01-14T05:48,2020-01-14T18:14,1.5000001,1.5000001,0,9,15.3,28.1,308.21445,19.63,3.9199998
2020-01-15T00:00,53,29.3,23.7,26.579165,36.6,28.8,32.24583,2020-01-15T05:48,2020-01-15T18:15,5.2,5.2,0,15,8.7,24.1,303.12973,20.6,4.1
2020-01-16T00:00,61,29.5,23.9,26.258333,36.3,29.1,31.825003,2020-01-16T05:49,2020-01-16T18:15,8.4,8.4,0,13,11.5,23.8,280.96515,19.9,3.99
2020-01-17T00:00,61,30.1,23.9,26.462496,37.4,28.8,32.108334,2020-01-17T05:49,2020-01-17T18:15,4.2999997,4.2999997,0,10,12.4,26.3,301.54126,22.53,4.48
2020-01-18T00:00,61,28.8,23.6,26.40833,35.2,28.5,31.89167,2020-01-18T05:49,2020-01-18T18:15,4.3,4.3,0,9,12.3,24.1,316.8475,19.51,3.92
2020-01-19T00:00,55,29.3,23.8,26.724998,35.7,29,32.441666,2020-01-19T05:50,2020-01-19T18:15,2.6,2.6,0,4,12.1,25.9,334.51593,20.03,3.9799998
2020-01-20T00:00,63,29.3,24.3,26.5,35.7,29.7,32.20417,2020-01-20T05:50,2020-01-20T18:16,10.099999,10.099999,0,12,13.2,28.1,306.43097,20.56,3.99
2020-01-21T00:00,61,28.9,24.2,26.395834,34.6,29.4,31.79583,2020-01-21T05:51,2020-01-21T18:16,7.9,7.9,0,18,11.2,25.9,0.5353551,19.49,3.88
2020-01-22T00:00,61,29.6,24.2,26.6,36.2,29.7,32.520836,2020-01-22T05:51,2020-01-22T18:16,4.6000004,4.6000004,0,13,9.7,22.7,317.72635,20.29,4.05
2020-01-23T00:00,61,29.3,24.8,26.925001,35.5,30.1,32.562496,2020-01-23T05:51,2020-01-23T18:16,7.9999995,7.9999995,0,22,13.6,25.9,302.5946,19.98,3.91
2020-01-24T00:00,61,29.2,24,26.416664,36.1,29.5,32.270832,2020-01-24T05:52,2020-01-24T18:16,13.3,13.3,0,18,14.3,25.9,320.01318,18.72,3.7100003
2020-01-25T00:00,65,26,24.4,25.158333,31.2,29.4,30.40833,2020-01-25T05:52,2020-01-25T18:16,99.499985,99.499985,0,24,9.8,23.4,282.82132,4.77,1.12
2020-01-26T00:00,63,28.5,23.5,25.866669,34.4,28.3,31.337496,2020-01-26T05:53,2020-01-26T18:17,21.5,21.5,0,17,11.5,24.8,4.3509717,17.71,3.5
2020-01-27T00:00,61,29,23.8,26.087502,35.6,28.8,31.520834,2020-01-27T05:53,2020-01-27T18:17,10.099999,10.099999,0,20,10.1,22,52.98924,18.66,3.6699998
2020-01-28T00:00,61,29.6,23.8,26.4625,35.7,29.4,32.300003,2020-01-28T05:53,2020-01-28T18:17,6.9,6.9,0,14,9.7,23,330.86572,19.45,3.9099998
2020-01-29T00:00,61,29.9,24.6,26.637503,36.6,30,32.262497,2020-01-29T05:54,2020-01-29T18:17,7.7,7.7,0,10,13.3,27,299.5259,20.72,4.1499996
2020-01-30T00:00,65,29.1,24.3,26.595839,33.6,29.2,31.545835,2020-01-30T05:54,2020-01-30T18:17,36.3,36.3,0,8,12.7,26.6,315.72977,16.11,3.42
2020-01-31T00:00,55,28.1,24.6,26.383337,33.9,30.2,31.78333,2020-01-31T05:54,2020-01-31T18:17,6,6,0,15,9.4,23.8,348.53046,12.63,2.6399999
2020-02-01T00:00,63,28.6,24.3,26.295832,36.1,29.8,32.01667,2020-02-01T05:54,2020-02-01T18:17,16.7,16.7,0,18,12.6,28.1,333.0042,19.96,3.95
